Unnamed: 0,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf,full_linear,full_net,unaware_linear,unaware_net,level2_lin_True,level2_lin_False,level3_lin_True,level3_lin_False
7117,1.0,1.0,-0.1868877317616953,-0.3289454837508534,NG,-0.7409114712006045,0.745238095238,1.0,-0.0018465120284753,-0.6386199,-0.08365052998973917,-0.3534121,-0.21775144,-0.8183181,-0.78309405,-0.15620847
9799,1.0,0.0,0.9364825071503462,-0.3289454837508534,SC,0.016362478025947324,0.820238095238,1.0,0.16456111425897602,-1.1479567,0.18573984393249357,0.008525193,-0.11513008,-0.51901793,0.9172348,0.42062604
11601,1.0,0.0,0.9364825071503462,0.6400020576368192,GL,1.0224550105697947,0.858333333333,1.0,0.2597337658960207,-0.17049688,0.30344320818962117,0.41773823,0.0018074894,0.9486437,-0.45670012,-0.05954455
252,1.0,0.0,-0.1868877317616953,-1.5401299104854445,SE,-0.9356390581445748,0.697619047619,0.0,-0.1501502039856103,-1.0707161,-0.2307797353111487,-1.456544,-0.18628782,-1.0487945,0.09969308,0.3717696
24195,1.0,0.0,0.7492541339983393,0.8822389429837376,MS,-0.5894566813552942,0.8553571428569999,1.0,0.2509026781889018,0.13178027,0.28797065360019763,0.45386347,0.0009911368,1.0923615,0.13563043,-0.05086927
18216,0.0,1.0,-0.5613444780657091,-1.0556561397916087,NE,-1.920095192139092,0.691666666667,0.0,-0.8891502122130528,0.16899857,-0.26172484448999583,-0.8544444,0.070063,-0.85607827,0.04632751,0.06968304
5801,1.0,1.0,0.0003406413903116171,-2.0246036811792814,FW,0.3409084562658981,0.6910714285709999,1.0,-0.13577440177692357,-2.536934,-0.24473302178600712,-1.95315,-0.13519053,-1.4807055,0.37680694,0.097581536
3616,1.0,0.0,-1.6847147169777505,0.6400020576368192,MW,-1.4657308226031611,0.683333333333,1.0,-0.19700574273330018,1.816194,-0.32513433096225514,0.32943544,0.019214407,1.0602866,-0.52343863,0.49449843
4285,0.0,1.0,-2.0591714632817646,-2.2668405665262,MS,-2.374459561675023,0.544047619048,0.0,-1.2691100316903992,1.7313268,-0.7680412150410492,-1.5465943,-0.55599755,-1.2453678,0.110796295,0.37967747
6787,1.0,1.0,-0.46773029148970563,-0.08670859840393498,SC,-0.8815480617712498,0.736011904762,0.0,-0.026989725043784163,-0.24528918,-0.12157228240601539,-0.272326,-0.11545617,0.07281543,0.22521693,0.52534103
580,1.0,0.0,-1.5911005304017471,-1.5401299104854445,MS,-1.1844576414618704,0.603869047619,1.0,-0.3948320836084608,0.6424495,-0.5675177027139396,-1.0165542,0.023588516,-0.5334782,-0.80514294,0.112432234
4184,1.0,0.0,-0.5613444780657091,0.6400020576368192,NE,-0.37309269586199356,0.7583333333329999,1.0,-0.0012602390350198167,1.0099131,-0.05574395704002245,-0.07817817,0.04016106,0.4368208,0.51723564,-0.06314652
1072,1.0,1.0,0.28118320111832196,0.6400020576368192,NE,0.5897270395831935,0.8145833333329999,1.0,0.1748867661495196,-0.2608088,0.14629882340165207,0.15698329,0.059174865,0.9841513,0.105400346,-0.14540376
23627,1.0,1.0,-0.9358012243697229,0.15552828694298237,NE,-0.96809365596857,0.714285714286,1.0,-0.08475718867547322,0.2343322,-0.2043924304759972,-0.23242499,0.062141195,0.43486178,-0.8511995,-0.19430943
8297,1.0,1.0,0.3747973876943254,1.3667127136775734,NG,-0.5137292864326388,0.849404761905,0.0,0.2625783801854932,0.0671331,0.2570255444213505,0.5484184,-0.015804783,1.5968674,-0.3918111,0.01676099
6859,1.0,1.0,-0.1868877317616953,-2.509077451873117,SC,-0.9031844603205798,0.659523809524,1.0,-0.21598497821182594,-2.5286546,-0.3484830995682763,-2.4867442,-0.42893586,-1.4007447,0.1716514,0.20567715
11473,1.0,0.0,-0.748572851217716,1.6089495990244918,SE,-0.611093079904624,0.7839285714290001,1.0,0.061288161985644796,1.5856314,0.01706101156339972,0.40583494,0.012343937,2.3393743,0.43685165,-0.71899337
9172,1.0,1.0,-0.748572851217716,0.15552828694298237,FW,0.8385456229004892,0.726785714286,1.0,-0.05213293805909325,0.10091138,-0.15949403482229174,-0.22477281,0.0406194,0.15978381,0.10123539,0.7191185
27137,1.0,1.0,0.9364825071503462,0.39776517228990077,FW,1.3253645902604154,0.84880952381,1.0,0.2652784803975886,-1.0096473,0.27401736712533925,0.3207653,0.043332826,0.14720383,0.08881481,-0.17506291
22839,1.0,1.0,-1.3102579706737367,0.15552828694298237,GL,-0.45963829005931384,0.6892857142859999,1.0,-0.15000568990823338,0.50117385,-0.29418922178340806,-0.10429391,0.015457173,0.1256867,0.09299336,-0.06149642
10220,1.0,1.0,0.9364825071503462,0.8822389429837376,FW,-0.3622744965873285,0.8678571428569999,1.0,0.312864806216111,-0.5995575,0.3328690492539031,0.47786155,0.025215562,1.8120966,-0.015476339,-0.14933349
2009,1.0,1.0,1.31093925345436,-0.08670859840393498,GL,0.5031814453858734,0.854761904762,1.0,0.2829406558118265,-1.895817,0.30496247630418644,0.052453756,0.066514,-0.031583637,0.10317331,0.29453868
10655,1.0,0.0,-0.46773029148970563,1.1244758283306562,FW,1.0981824054924496,0.7836309523810001,1.0,0.06263821209169262,1.1234516,0.025556922915394176,0.1363307,-0.004297628,2.775773,-0.9072001,-0.1780632
21572,1.0,1.0,-0.748572851217716,0.15552828694298237,MS,0.9142730178231443,0.726785714286,1.0,-0.05213293805909325,0.10091138,-0.15949403482229174,-0.22477281,0.053724445,0.6902901,-0.78612137,-0.02354461
24019,1.0,1.0,1.31093925345436,-0.3289454837508534,MS,-1.0113664530672302,0.845238095238,1.0,0.2591474929025652,-2.1176732,0.27553663523990446,-0.048736215,-0.13247302,-0.41967785,0.06835971,0.54108
12115,1.0,0.0,2.0598527460623877,0.39776517228990077,NE,0.6762726337805138,0.9238095238099999,1.0,0.4316861066850399,-1.4644284,0.5434077410475718,0.12485734,0.060703456,2.014306,0.48403996,-0.26609337
7679,1.0,1.0,0.3747973876943254,-0.08670859840393498,MS,1.0332732098444597,0.792261904762,1.0,0.1198194027299262,-0.78967285,0.08047049803565913,-0.00728254,-0.08189022,-0.016418338,-0.19193992,-0.27426594
1781,1.0,1.0,1.31093925345436,0.8822389429837376,GL,-0.8815480617712498,0.8928571428569999,1.0,0.37811330744887117,-0.9080944,0.422665840561314,0.4314929,0.022754036,0.89951384,0.31398335,0.32896185
10417,1.0,0.0,0.18756901454231853,0.6400020576368192,NW,1.0981824054924496,0.808333333333,1.0,0.1292367634305005,0.42128858,0.12384962557479935,0.09569374,0.028802168,-0.112786174,0.8262022,0.3443697
12291,1.0,1.0,-0.1868877317616953,-1.0556561397916087,MS,0.8926366192738142,0.7166666666670001,1.0,-0.07322600075625885,-1.4862504,-0.17192805318258497,-0.93255174,-0.08830287,-1.0587083,0.30400345,-0.21713091
1512,1.0,1.0,1.4981676266063668,-0.08670859840393498,GL,-0.2216379060166832,0.867261904762,1.0,0.31556490642820645,-2.1141338,0.34986087195789184,0.02204001,0.06366704,-0.1350005,-0.10356674,0.23350118
21834,1.0,1.0,-1.2166437840977333,-0.08670859840393498,SC,1.693183365599026,0.686011904762,1.0,-0.15748672750930437,0.28965655,-0.30116586502083714,-0.27503192,0.069209665,-0.5922146,0.33248535,0.13798499
5040,1.0,1.0,1.8726243729103806,1.1244758283306562,NG,0.2327264635192478,0.9398809523810001,1.0,0.49977922220727256,-1.2231401,0.5867868685867123,0.39217255,0.0069291824,0.78995514,0.22843257,0.2995886
25759,0.0,0.0,-0.8421870377937195,0.6400020576368192,NE,-1.844367797216437,0.739583333333,1.0,-0.8008723251836237,2.3521585,-0.12309155052058064,-0.012174159,0.008306288,0.74276584,-0.72042024,-0.08464113
3297,1.0,1.0,1.123710880302353,-1.7823667958323628,SE,0.8710002207244842,0.775595238095,1.0,0.08376426483061805,-3.3933868,0.054083193200507494,-1.4056003,-0.36038482,-1.027547,-0.30370715,-0.06767492
5633,1.0,1.0,-0.5613444780657091,-0.3289454837508534,MW,0.41663585118855323,0.720238095238,1.0,-0.06709501326123546,-0.36473334,-0.17344732129715004,-0.3809287,0.072331764,0.35190937,-0.01263421,-0.2553289
15385,1.0,1.0,0.3747973876943254,-0.08670859840393498,SC,1.6499105685003659,0.792261904762,1.0,0.1198194027299262,-0.78967285,0.08047049803565913,-0.00728254,0.03691269,-0.70690095,0.2847453,-0.22323798
12830,1.0,1.0,-0.748572851217716,-0.08670859840393498,FW,-0.9140026595952447,0.717261904762,1.0,-0.07592610096835428,-0.043895736,-0.18891987588657355,-0.23627426,0.050475225,0.065402806,-0.53180814,-0.2357169
17475,1.0,1.0,1.8726243729103806,0.6400020576368192,GL,-0.6868204748272793,0.920833333333,1.0,0.45219289638875027,-1.8031151,0.5279351864581483,0.24890041,-0.0022580763,-0.26923388,-0.6889506,-0.010338485
8391,1.0,1.0,-0.1868877317616953,-0.5711823690977719,GL,-0.8923662610459149,0.735714285714,1.0,-0.025639674937736445,-0.8935337,-0.1130763710540211,-0.46967962,0.048068877,-0.20302773,-0.552757,0.0026388466
4267,1.0,1.0,-1.12302959752173,-1.7823667958323628,NE,-0.07018311617137288,0.6255952380950001,0.0,-0.3077267425659428,-1.0840005,-0.48469755464395786,-1.4267608,-0.21098858,-0.21002737,0.18522558,-0.5271982
5993,1.0,0.0,-0.8047413631633176,-2.0246036811792814,SE,0.35172665554056304,0.637321428571,1.0,-0.3053965568381868,-0.43843502,-0.43779612309694044,-1.869706,-0.40879765,-1.2952695,-0.046923377,0.08254795
25439,1.0,0.0,-0.1868877317616953,0.39776517228990077,SC,-2.363641362400358,0.77380952381,0.0,0.040195099288479086,0.55163765,0.004626993203106519,-0.20788868,0.06115365,0.65703964,-1.5699407,0.4463362
848,1.0,1.0,1.123710880302353,1.1244758283306562,GL,-1.07627564871522,0.8898809523810001,1.0,0.36928221974175224,-0.5396379,0.4071932859718905,0.50804496,0.010528614,1.8329794,0.040737398,-0.020393014
20348,1.0,0.0,-1.4974863438257437,0.6400020576368192,SE,0.41663585118855323,0.6958333333329999,1.0,-0.1643814921169202,1.7173747,-0.28023593530854973,0.25132343,0.06730943,0.3930245,-0.24075928,0.024041899
10699,1.0,1.0,-0.9358012243697229,1.1244758283306562,NE,0.4382722497378833,0.7523809523810001,1.0,0.010415462961571587,0.8081267,-0.08668906621886945,0.2790126,0.01994016,2.199347,-0.7074587,0.18289642
14274,1.0,1.0,0.3747973876943254,0.8822389429837376,Mt,0.9142730178231443,0.8303571428569999,1.0,0.21499205436697089,-0.1727671,0.19817386229278675,0.3177906,0.010403738,1.2872533,-0.5825306,-0.3500095
25998,1.0,1.0,-2.3400140230097746,0.8822389429837376,NE,-1.065457449440555,0.649107142857,1.0,-0.2580595795705401,1.6149721,-0.4528528746859422,0.73738146,0.060056604,0.02125436,3.3249512,0.243443
2148,1.0,0.0,-0.1868877317616953,0.39776517228990077,SE,0.11372627149793255,0.77380952381,1.0,0.040195099288479086,0.55163765,0.004626993203106519,-0.20788868,0.031808723,-0.36877263,-0.077627234,-0.13307162
26560,1.0,0.0,-0.748572851217716,-0.3289454837508534,NE,-0.20000150746735318,0.707738095238,1.0,-0.1290571412884446,0.50101995,-0.21834571695085547,-0.35541368,0.030968167,0.8923128,-0.4245782,0.04358446
2045,1.0,0.0,0.5620257608463324,-0.08670859840393498,GL,-2.0607317827097376,0.804761904762,1.0,0.123105775935477,-0.522589,0.1253688936893646,0.05600965,0.05469925,0.070767775,-0.44614998,-0.04164408
22601,1.0,1.0,-1.12302959752173,-0.08670859840393498,SE,-0.005273920523382714,0.692261904762,1.0,-0.14117460220111444,0.22294602,-0.27871666719398447,-0.2769174,0.021226902,0.33053192,0.13648698,0.21512711
11811,1.0,1.0,1.31093925345436,-1.2978930251385261,GL,-0.3081835002140035,0.807142857143,1.0,0.16397484126552053,-3.076512,0.15783327098277686,-0.8772173,-0.2810962,-0.5818704,0.292532,0.09944
24921,1.0,0.0,0.18756901454231853,0.15552828694298237,GL,0.11372627149793255,0.789285714286,1.0,0.0816504376119781,0.11868492,0.06499794344623548,-0.02074416,0.0323176,-0.27948207,-0.49338385,0.1907191
7273,1.0,0.0,-1.12302959752173,0.15552828694298237,NG,-0.11345591327003296,0.701785714286,1.0,-0.14671931670268246,1.1667598,-0.24929082612970266,-0.17400879,0.042653773,-0.018556833,-0.4795582,-1.247408
3361,1.0,0.0,0.7492541339983393,-0.08670859840393498,SE,-1.1303666450885452,0.817261904762,1.0,0.15573002655185708,-0.697436,0.17026728934307003,0.119301796,0.04672215,-0.026157454,0.39387548,-0.06296225
20842,1.0,1.0,0.3747973876943254,0.39776517228990077,SE,-1.1195484458138802,0.81130952381,1.0,0.16740572854844848,-0.46139413,0.13932218016422288,0.16335592,0.016331125,0.45327157,0.19405702,0.31516743
24242,1.0,0.0,1.31093925345436,0.8822389429837376,SC,0.6113634381325236,0.8928571428569999,1.0,0.3487754300380421,-0.25476575,0.422665840561314,0.4314929,0.020356901,1.5660646,0.14434195,-0.16884954
18730,1.0,0.0,0.9364825071503462,0.39776517228990077,SC,-0.15672871036869307,0.84880952381,1.0,0.23594060298675945,-0.40579295,0.27401736712533925,0.3207653,0.0672936,0.41034818,-0.29016116,0.3160232
12178,1.0,1.0,1.4981676266063668,-1.2978930251385261,NE,0.6762726337805138,0.8196428571430001,1.0,0.1965990918819006,-3.2630863,0.20273166663648226,-0.8824214,-0.40593526,-0.23361641,0.14317691,0.014785022
22126,1.0,1.0,1.4981676266063668,0.39776517228990077,Mt,1.3578191880844102,0.8863095238099999,1.0,0.36315123224672874,-1.6481061,0.40871255408645557,0.22281137,-0.0017271778,0.2672303,0.15776657,-0.14888258
19254,1.0,0.0,-0.1868877317616953,0.6400020576368192,NE,1.24963719533776,0.7833333333329999,1.0,0.06398826219774034,0.6910106,0.034052834267388456,-0.1219559,0.014528167,0.7458971,0.008768514,0.29421014
8023,1.0,1.0,-0.9358012243697229,-0.8134192544446902,NG,-0.6651840762779492,0.6761904761900001,1.0,-0.1799298403125179,-0.4219324,-0.32209579473312483,-0.54958856,0.057062678,0.48805547,-0.11537304,0.182058
14261,1.0,1.0,-1.0294154109457263,0.15552828694298237,GL,-1.2818214349338557,0.708035714286,1.0,-0.10106931398366326,0.30104265,-0.2268416283028499,-0.21306483,0.012938582,1.298461,-0.2558149,0.15556866
24566,1.0,1.0,0.09395482796631507,-0.08670859840393498,MS,-0.20000150746735318,0.773511904762,0.0,0.07088302680535608,-0.56257117,0.013122904555100956,-0.14244655,0.048918277,-0.05828193,0.20281112,0.43243718
14091,1.0,0.0,0.0003406413903116171,1.6089495990244918,GL,0.2327264635192478,0.833928571429,1.0,0.1917851644511651,1.0164485,0.1966545941782215,0.4292706,-0.007941267,2.7319925,-0.5674164,-0.042430624
16072,1.0,1.0,-0.9358012243697229,-2.2668405665262,SC,0.08127167367393746,0.619047619048,1.0,-0.322688817768085,-1.5372367,-0.49865084111881636,-2.0792432,-0.30370983,-1.2138126,0.88088167,0.5943596
18489,1.0,0.0,-0.1868877317616953,-0.08670859840393498,NE,0.11372627149793255,0.754761904762,1.0,-0.0073912265300432045,0.18106404,-0.05422468892545722,-0.28614563,0.036384583,0.4154795,0.010960445,0.20729524
1579,1.0,1.0,2.0598527460623877,0.15552828694298237,NE,-0.9356390581445748,0.914285714286,1.0,0.43723082118660783,-2.4757476,0.5139818999832899,0.027884305,0.0027405256,1.2081299,0.026101902,-0.16028406
12008,1.0,1.0,-0.1868877317616953,-0.8134192544446902,GL,-1.1195484458138802,0.72619047619,1.0,-0.0494328378469977,-1.193667,-0.142502212118303,-0.65059805,-0.43459535,0.27386475,0.055129495,0.050114878
18480,1.0,1.0,-0.5613444780657091,0.8822389429837376,NE,1.22800079678843,0.7678571428569999,1.0,0.05187080128507049,0.4240702,-0.026318115975740516,0.044232994,0.016587473,1.9557387,-0.11347572,-1.404375
16654,1.0,0.0,0.5620257608463324,0.39776517228990077,MW,-0.05936491689670786,0.8238095238099999,1.0,0.1706921017539993,-0.03951484,0.18422057581792833,0.28817245,0.018772073,0.86970776,-0.083881296,-0.0760856
17103,1.0,0.0,0.7492541339983393,-0.3289454837508534,MS,0.4815450468365433,0.807738095238,1.0,0.13193686364259594,-0.9799546,0.1408414482787881,-0.0057133585,-0.012680856,0.46985918,-0.16601011,0.5989253
2067,1.0,0.0,0.7492541339983393,0.6400020576368192,GL,1.4010919851830703,0.8458333333329999,1.0,0.22710951527964063,-0.028767407,0.2585448125359157,0.42725417,0.06105528,1.0586361,0.22546855,0.31298822
2583,1.0,1.0,0.7492541339983393,-0.5711823690977719,MS,-1.2169122392858656,0.798214285714,0.0,0.13748157814416384,-1.719696,0.11141560721450615,-0.13072869,-0.0033553103,-1.023132,-0.836879,-0.049617782
25310,1.0,0.0,-1.6847147169777505,-0.3289454837508534,SC,0.8169092243511591,0.645238095238,0.0,-0.29217839437034493,1.1421006,-0.44283769521938277,-0.31528068,0.24401124,-0.28061908,-0.15716588,0.2183091
1162,1.0,0.0,-0.1868877317616953,0.8822389429837376,GL,1.5525467750283808,0.7928571428569999,1.0,0.08778142510700149,0.80608535,0.06347867533167038,0.01614429,0.03091842,0.78656685,-0.2925276,0.08280808
9479,1.0,1.0,0.3747973876943254,0.6400020576368192,NE,2.082638539486967,0.8208333333329999,1.0,0.19119889145770963,-0.33091784,0.1687480212285048,0.21827275,0.028772451,1.184551,-0.5643545,-0.09549065
14448,1.0,1.0,-0.1868877317616953,-0.08670859840393498,NE,0.14618086932192764,0.754761904762,1.0,0.021946650880785956,-0.42432943,-0.05422468892545722,-0.28614563,0.05582568,0.0717594,0.099732585,-0.058983296
6024,1.0,1.0,-1.12302959752173,-2.0246036811792814,SE,-0.4920928878833088,0.6160714285710001,1.0,-0.331519905475204,-1.1987238,-0.5141233957082398,-1.7043753,0.065119155,-1.1488731,0.26272833,0.31790423
22114,1.0,1.0,0.3747973876943254,0.39776517228990077,MS,-1.065457449440555,0.81130952381,1.0,0.16740572854844848,-0.46139413,0.13932218016422288,0.16335592,0.034908127,-0.030471921,0.17310658,0.31556886
11501,1.0,1.0,0.9364825071503462,0.39776517228990077,FW,1.8987291518176614,0.84880952381,1.0,0.2652784803975886,-1.0096473,0.27401736712533925,0.3207653,0.030146256,0.51186234,-0.2179639,0.6222519
19681,1.0,1.0,0.0003406413903116171,-1.5401299104854445,MS,-1.6063674131738064,0.7101190476189999,1.0,-0.08818807595840106,-2.248666,-0.18588133965744325,-1.4380503,-0.27615863,-1.0056283,-0.2123208,0.76128286
23374,1.0,0.0,-0.9358012243697229,0.6400020576368192,NE,-0.7625478697499345,0.733333333333,1.0,-0.06650874026777986,1.3429372,-0.14554074834743333,0.016987473,0.029474977,2.2960186,0.3359744,-0.42343628
4676,1.0,1.0,0.18756901454231853,0.6400020576368192,SE,0.6870908330551788,0.808333333333,1.0,0.15857464084132955,-0.19179127,0.12384962557479935,0.09569374,0.028542854,0.07134718,-0.031326704,0.4459945
13682,1.0,1.0,1.4981676266063668,-0.08670859840393498,MS,0.027180677300612358,0.867261904762,1.0,0.31556490642820645,-2.1141338,0.34986087195789184,0.02204001,-0.031701036,0.26816157,-0.3911523,-0.10785435
25865,1.0,0.0,0.18756901454231853,-1.0556561397916087,MS,0.7303636301538389,0.7416666666670001,1.0,-0.03731537693432785,-1.2568703,-0.08213126187517407,-0.9044565,-0.17247833,-0.48628366,0.11953138,-0.25567412
19530,0.0,0.0,-2.8080849558897922,-1.5401299104854445,SC,-0.43800189150998375,0.522619047619,0.0,-1.357565422838965,3.671392,-0.8593572744630251,-0.68283534,-0.33136508,-1.1107161,0.2900893,0.033192307
23798,1.0,0.0,-0.748572851217716,0.39776517228990077,GL,-1.6712766088217965,0.7363095238099999,1.0,-0.05767765256066115,1.0347986,-0.13006819375800982,-0.15954569,-0.00022851583,0.54093283,0.045012005,-0.015732527
4345,1.0,0.0,0.0003406413903116171,0.39776517228990077,MS,-0.32981989876333345,0.78630952381,0.0,0.07281934990485917,0.4214683,0.04952538885681197,-0.0854553,0.034048762,1.2814357,-0.09916926,-0.12532574
23959,1.0,1.0,0.0003406413903116171,0.6400020576368192,NG,1.0008186120204645,0.795833333333,1.0,0.12595039022494947,-0.0802104,0.0789512299210939,-0.026787966,0.059925877,-0.24974221,-0.7154685,0.38078743
18615,1.0,1.0,0.7492541339983393,-0.08670859840393498,SC,0.3733630540898931,0.817261904762,1.0,0.18506790396268624,-1.2321305,0.17026728934307003,0.119301796,0.06275768,-0.058436543,-0.023997977,-0.042550847
9373,1.0,1.0,1.4981676266063668,-0.5711823690977719,NE,0.9575458149218045,0.848214285714,1.0,0.26797858060968416,-2.540566,0.29100918982932794,-0.14809635,-0.21141225,-0.094362885,-0.48693064,-0.14888538
15274,1.0,0.0,-0.1868877317616953,-1.2978930251385261,FW,-1.5522764168004812,0.7071428571430001,1.0,-0.12635704107634904,-0.98416483,-0.20135389424686678,-1.1989943,-0.114832014,-1.1606746,-0.71322775,0.25727776
12345,1.0,1.0,0.18756901454231853,-1.0556561397916087,MS,1.238818996063095,0.7416666666670001,1.0,-0.007977499523498688,-1.802999,-0.08213126187517407,-0.9044565,0.025576144,-0.92920923,0.024428643,0.05760601
23000,1.0,0.0,1.4981676266063668,1.1244758283306562,NG,0.49236324611120835,0.9148809523810001,1.0,0.40519284356368335,-0.1790654,0.4969900772793014,0.46614358,0.009856903,0.93086076,0.09768083,0.0057777017
6867,1.0,1.0,1.6853959997583738,-0.5711823690977719,MW,-1.2710032356591907,0.860714285714,1.0,0.30060283122606424,-2.7502997,0.3359075854830334,-0.16743237,-0.110405736,-0.16605043,-0.17925796,0.27337557
15757,1.0,0.0,-0.1868877317616953,-1.5401299104854445,SE,-1.920095192139092,0.697619047619,0.0,-0.1501502039856103,-1.0707161,-0.2307797353111487,-1.456544,-0.61266136,-0.97172785,0.12422771,-0.03647095
20810,1.0,1.0,0.0003406413903116171,0.6400020576368192,SE,-0.5786384820806291,0.795833333333,1.0,0.12595039022494947,-0.0802104,0.0789512299210939,-0.026787966,0.025075678,1.3569996,-0.16232637,0.19554207
21616,1.0,0.0,0.9364825071503462,1.1244758283306562,NG,-1.2060940400112004,0.8773809523810001,1.0,0.3073200917145431,0.13867798,0.36229489031818507,0.51597726,0.019386575,0.5577099,0.0009259805,0.37334502
19420,1.0,0.0,-0.5613444780657091,-0.08670859840393498,NE,0.6654544345058487,0.729761904762,1.0,-0.07263972776280336,0.5307634,-0.14402148023286812,-0.24822536,0.03255584,-0.5177872,0.2675567,-0.014628932
8984,1.0,1.0,1.8726243729103806,-0.3289454837508534,GL,1.4660011808310607,0.882738095238,1.0,0.35702024475170546,-2.72412,0.4102318222010208,-0.1064665,-0.0685439,-0.14883944,1.699521,1.0798708
26104,1.0,1.0,0.7492541339983393,-1.0556561397916087,GL,0.752000028703169,0.7791666666670001,1.0,0.08989525232564144,-2.266797,0.052563925085942285,-0.66665405,-0.24447934,-0.59357405,0.31585976,0.12608291
20718,1.0,0.0,2.0598527460623877,0.8822389429837376,FW,0.5680906410338636,0.942857142857,1.0,0.47927243250356244,-0.94937277,0.6022594231761358,0.28355104,0.017377753,0.8944684,-0.1626561,0.29141998
1316,1.0,0.0,-2.2463998364337714,-0.8134192544446902,GL,-1.7361858044697867,0.5886904761899999,1.0,-0.4376374720380075,1.1478367,-0.6363845643090631,-0.32667547,-0.15762801,-0.09859425,-0.2818394,0.17676221
18351,1.0,0.0,-1.8719430901297576,0.6400020576368192,NE,-0.08100131544603789,0.670833333333,1.0,-0.22962999334968026,1.915014,-0.3700327266159606,0.40754744,0.0067043016,1.96174,-0.6315172,-0.6194477
3913,1.0,1.0,-0.2805019183376987,1.1244758283306562,FW,-0.5894566813552942,0.7961309523810001,1.0,0.12460034011890175,0.42341504,0.07045531856909963,0.12529662,0.025715727,0.2301365,0.32536525,-0.39849174
12801,1.0,0.0,1.123710880302353,-1.2978930251385261,FW,1.4660011808310607,0.7946428571430001,1.0,0.10201271323831129,-2.4357557,0.11293487532907133,-0.8720131,-0.22641651,-1.1948982,0.34382132,-0.07165195
2137,1.0,1.0,0.3747973876943254,0.15552828694298237,SE,-0.20000150746735318,0.801785714286,1.0,0.14361256563918723,-0.59740734,0.10989633909994093,0.10353151,0.00770723,0.25853568,-0.40843746,0.118157715
27403,1.0,0.0,0.3747973876943254,1.1244758283306562,FW,1.9528201481909866,0.839880952381,1.0,0.20944733986540298,0.5165769,0.2275997033570687,0.45413372,0.010126115,2.2581937,-0.13816965,-0.056849763
14425,1.0,0.0,0.3747973876943254,-2.2668405665262,NE,-0.978911855243235,0.706547619048,1.0,-0.12365694086425372,-1.9588304,-0.1843620715428782,-2.173712,-0.3260127,-1.4187593,2.7542539,0.1928297
3522,1.0,1.0,1.31093925345436,1.1244758283306562,MS,-0.8707298624965848,0.902380952381,1.0,0.4019064703581323,-0.6788776,0.452091681625596,0.5031291,0.010077287,0.26665384,0.4014253,0.4354688
16287,1.0,0.0,1.8726243729103806,1.6089495990244918,MS,0.4058176519138882,0.958928571429,1.0,0.5180276706149658,-0.19382694,0.645638550715276,0.5875844,-0.008526615,1.9366655,1.2079326,0.4063254
14561,1.0,1.0,-0.3741161049137022,-1.0556561397916087,NE,-0.3622744965873285,0.704166666667,1.0,-0.10585025137263893,-1.2768408,-0.2168264488362904,-0.92329764,-0.08603634,-0.5336076,0.2035906,0.06563896
6797,1.0,0.0,0.5620257608463324,0.39776517228990077,SC,1.5309103764790508,0.8238095238099999,1.0,0.1706921017539993,-0.03951484,0.18422057581792833,0.28817245,0.0649087,0.69523287,0.14232162,0.35357028
22949,1.0,0.0,-0.748572851217716,-0.3289454837508534,GL,1.9852747460149818,0.707738095238,1.0,-0.1290571412884446,0.50101995,-0.21834571695085547,-0.35541368,0.033112153,0.2887164,-0.17345074,0.18227255
24609,1.0,1.0,0.9364825071503462,0.6400020576368192,SC,0.16781726787125764,0.858333333333,1.0,0.28907164330684987,-0.79254436,0.30344320818962117,0.41773823,0.030555934,-0.077943414,0.08615091,0.10530563
16645,1.0,0.0,0.0003406413903116171,0.8822389429837376,MW,-0.3839108951366586,0.8053571428569999,1.0,0.12040567572338157,0.67122424,0.10837707098537583,0.102538645,0.036087338,1.6701461,-0.014903136,0.13672422
3842,1.0,0.0,-1.4038721572497401,0.8822389429837376,FW,0.027180677300612358,0.7116071428569999,1.0,-0.12427620389946892,1.8279672,-0.22836089641741503,0.34682152,0.02814395,0.47415277,0.2532901,-0.44468385
10675,1.0,1.0,0.3747973876943254,-0.08670859840393498,FW,-0.23245610529134825,0.792261904762,1.0,0.1198194027299262,-0.78967285,0.08047049803565913,-0.00728254,0.056049712,0.04482749,-0.83673126,0.76911527
20549,1.0,0.0,-0.9358012243697229,0.8822389429837376,Mt,0.21109006496991778,0.7428571428569999,1.0,-0.04271557735851872,1.4845635,-0.11611490728315141,0.15154162,0.06700465,1.6261933,-0.5013927,-0.01824008
6119,0.0,0.0,-2.1527856498577678,-2.0246036811792814,SE,-1.0221846523418952,0.5473214285710001,0.0,-1.2909668715001572,3.5077403,-0.7610645718036199,-1.2653263,-0.25327396,-1.2777766,-0.24315482,-0.065877646
12574,1.0,0.0,0.0003406413903116171,0.15552828694298237,GL,0.5248178439352035,0.776785714286,1.0,0.04902618699559802,0.23872411,0.020099547792530034,-0.14501986,-0.09136892,0.4389978,0.25115877,0.21610667
4496,1.0,0.0,-0.5613444780657091,0.6400020576368192,SE,-1.065457449440555,0.7583333333329999,1.0,-0.0012602390350198167,1.0099131,-0.05574395704002245,-0.07817817,0.05268845,1.8552651,-0.30072305,0.3563248
