Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,full_prediction,full_prediction_proba,unaware_prediction,unaware_prediction_proba
7948,-0.27128746095933415,9,1,1,no,0.05191938505704251,0,0,cellular,20,nov,-0.30246393735699184,2,-1,-0.36324357212507663,3,0,0,0.5352174214774459,0,0.5183646854818502
9187,-0.9428019478290424,4,2,2,yes,-0.46305337413584574,0,0,cellular,30,jul,-0.5386877766457077,4,-1,-0.36324357212507663,3,0,0,0.5664229663600056,0,0.5876722342893291
2892,-1.4464378129813236,8,2,2,no,-0.4010458173395919,0,0,cellular,9,nov,-0.7316999380157561,1,-1,-0.36324357212507663,3,1,0,0.6397708903602868,0,0.6519277855294399
8226,-0.27128746095933415,4,1,2,no,-0.17006766827354627,0,0,unknown,3,jun,0.83544358116792,5,-1,-0.36324357212507663,3,0,1,0.1195503578857352,1,0.112631357677759
578,0.6520449584865147,1,2,0,no,-0.29842331084179174,1,0,cellular,25,jul,1.7486503745157604,2,-1,-0.36324357212507663,3,1,1,0.11192948651316503,1,0.1355805011923673
10815,-0.27128746095933415,10,1,1,no,-0.16541710151382724,0,0,unknown,26,jul,-0.8296464079647358,1,-1,-0.36324357212507663,3,0,0,0.7440019188668422,0,0.7307422472831291
8528,-0.5231053935354747,9,2,2,no,-0.16634721486577106,1,0,cellular,26,aug,-0.8440503006042916,1,114,0.945652829056492,0,0,0,0.6832630434034657,0,0.7070218630666588
7446,-0.10340883924190707,1,1,0,no,-0.44166076704113816,1,0,unknown,26,may,0.28233410380897545,2,-1,-0.36324357212507663,3,0,0,0.6736886275614957,0,0.6698339335820136
8640,-0.6070447043941882,4,1,2,no,0.5808438445290879,0,0,cellular,3,jun,-0.8181232938530911,2,-1,-0.36324357212507663,3,0,0,0.6891364522780867,0,0.6693783314705674
6999,-1.1106805695464694,1,2,1,no,-0.13100290749190635,1,0,cellular,17,apr,-0.8613349717717587,2,-1,-0.36324357212507663,3,0,0,0.9071135228980755,0,0.9158274540562087
10739,-0.27128746095933415,4,1,1,no,0.7166403939128838,1,1,cellular,17,nov,-0.8930235355787814,1,-1,-0.36324357212507663,3,0,0,0.9531417428124601,0,0.9519360754303199
5226,0.48416633676908766,0,1,1,no,-0.3598107920700831,0,0,cellular,21,may,0.08932194243892715,1,87,2.2545492302380605,2,1,1,0.18601274884143326,1,0.18215699684912878
11084,-0.10340883924190707,1,1,0,no,-0.18897997309640371,1,0,unknown,3,jun,-0.1296172256823217,2,-1,-0.36324357212507663,3,0,0,0.8033576955256696,0,0.8003734164032917
7871,-1.2785591912638965,9,2,1,no,-0.4063164596672735,1,0,unknown,27,may,0.18438763385999574,1,-1,-0.36324357212507663,3,0,0,0.6009941076553873,0,0.6224895406638783
1373,3.5059815276827746,5,0,0,no,-0.4596429585120518,0,0,cellular,25,mar,-0.7403422735994896,1,-1,-0.36324357212507663,3,1,0,0.772663316805447,0,0.7670394840314068
4238,-0.5231053935354747,4,2,2,no,-0.3278769003200123,0,0,cellular,5,jun,-0.2765369306057913,2,-1,-0.36324357212507663,3,1,1,0.4428531093370859,1,0.470282893924324
6952,0.23234840419294706,0,2,1,no,0.9187850290686714,0,1,cellular,31,jul,-1.0168970122789618,13,-1,-0.36324357212507663,3,0,0,0.8635795430833302,0,0.8832465214112618
1238,0.4002270259103741,0,0,1,no,0.21809963727100284,0,0,cellular,13,feb,-0.7230576024320226,1,-1,-0.36324357212507663,3,1,0,0.7530553455475126,0,0.7115657024363957
10199,-0.01946952838319354,1,1,1,no,-0.33469773156760024,1,1,cellular,12,may,-0.16994812507307805,2,-1,-0.36324357212507663,3,0,0,0.8711002279926622,0,0.8706410784992481
10150,-0.8588626369703288,1,1,1,no,-0.6971319010417041,1,1,unknown,15,may,-0.7489846091832231,2,-1,-0.36324357212507663,3,0,0,0.9530372107180847,0,0.9507110719344878
1775,-0.18734815010062061,4,2,2,no,-0.0041974538435672285,1,0,cellular,4,may,1.2762026959383288,6,167,2.2545492302380605,0,1,1,0.03575431375016491,1,0.04061504927773385
6643,-1.3624985021226101,1,1,1,no,-0.23889605631738806,1,0,unknown,28,may,0.3802805737579552,3,-1,-0.36324357212507663,3,0,0,0.5870217928911841,0,0.563227734818516
1387,-1.194619880405183,4,2,2,no,-0.2162632980867554,0,0,cellular,30,mar,2.0424897843627,2,-1,-0.36324357212507663,3,1,1,0.014572670453545378,1,0.015675279040718637
3018,-0.6070447043941882,4,1,2,no,0.15764226939465534,0,0,cellular,15,dec,-0.1382595612660552,2,-1,-0.36324357212507663,3,1,1,0.41835563127365283,1,0.396979661517317
406,-1.026741258687756,0,0,2,yes,-0.4739046965751902,0,1,cellular,9,jul,0.15557984858088403,3,-1,-0.36324357212507663,3,1,0,0.5474109793857471,1,0.477548210055338
5367,-1.194619880405183,8,2,1,no,0.6899771444904946,0,0,cellular,15,mar,-0.7662692803506901,3,98,0.07305522826877954,1,0,0,0.5405554956101457,0,0.5567638680898233
1997,1.5753773779323637,5,0,1,no,-0.32012595572048064,1,0,cellular,15,may,0.8152781314725417,2,-1,-0.36324357212507663,3,1,1,0.39218966756411333,1,0.36217769015386125
226,0.3162877150516606,4,0,1,no,-0.27424036369125276,1,0,unknown,4,jun,0.751901003858496,1,-1,-0.36324357212507663,3,1,1,0.44013569468818103,1,0.39203296128939713
1312,1.7432559996497907,4,1,1,no,0.9404876739473602,1,0,cellular,3,mar,-0.5876610116201976,1,-1,-0.36324357212507663,3,1,0,0.838543749036239,0,0.8477536142685633
10657,-1.026741258687756,0,2,1,no,-0.08294705097480962,0,0,cellular,5,feb,0.6712392050769833,1,-1,-0.36324357212507663,3,0,1,0.17421356356322548,1,0.1882672494490515
8430,1.0717415127800825,9,1,1,no,-0.4739046965751902,0,0,telephone,16,nov,1.7688158242111387,1,94,3.127146831025773,0,0,1,0.00524312870120569,1,0.005194232678304211
3930,-0.3552267718180477,4,1,2,no,1.6253611387619842,0,0,cellular,7,sep,-0.10080944040321001,1,186,0.07305522826877954,2,1,1,0.2790999594571961,1,0.2625894578128335
10808,-0.27128746095933415,4,1,2,no,0.23236137533414122,1,1,cellular,13,may,-0.3687218434989487,1,-1,-0.36324357212507663,3,0,0,0.8703391956082409,0,0.8666553948315738
1765,-0.6909840152529018,7,2,1,no,-0.3222962202083495,1,0,cellular,4,may,-0.21604058151965677,4,334,0.07305522826877954,1,1,0,0.6218281712340236,0,0.6496032733632946
6070,-0.6909840152529018,10,2,1,no,-0.26245892789996456,0,0,cellular,5,feb,-0.34855639380357056,1,-1,-0.36324357212507663,3,0,0,0.5200109167820943,0,0.5451847906057502
10529,0.5681056476278011,2,1,1,no,0.7777178373571939,0,0,unknown,6,jun,-1.005373898167317,1,-1,-0.36324357212507663,3,0,0,0.786984505286686,0,0.7845182528394479
9434,-0.01946952838319354,1,1,1,no,-0.28850210175439117,1,0,cellular,12,may,-0.8728580858834033,3,364,4.436043232207341,0,0,0,0.5607187683434122,0,0.548397226478758
4004,-0.4391660826767612,0,2,1,no,-0.455302429536314,1,0,cellular,23,sep,-0.6222303539551316,2,-1,-0.36324357212507663,3,1,0,0.8669451136960429,0,0.8831929425543752
5082,-1.2785591912638965,1,2,1,no,-0.4146874798347677,1,0,cellular,6,may,0.512796386041869,1,-1,-0.36324357212507663,3,1,1,0.48638402358705246,0,0.5115750751773795
9535,1.4074987562149366,9,2,1,no,-0.3554702630943453,0,0,cellular,13,aug,0.2535263185298638,2,-1,-0.36324357212507663,3,0,1,0.2550385911038967,1,0.2994938581818135
4029,0.5681056476278011,7,0,3,no,-0.17223793276141516,0,0,cellular,8,oct,-0.15266345390561104,1,134,0.5093540286626357,2,1,1,0.2796850029600637,1,0.23562281338543678
6085,-0.9428019478290424,1,1,1,no,-0.31857576680057426,1,1,unknown,27,may,0.4090883590370669,1,-1,-0.36324357212507663,3,0,0,0.7242356071570015,0,0.7129132151351318
9304,1.4074987562149366,10,1,1,no,-0.2847816483466159,1,0,telephone,29,jul,-0.3629602864431264,2,-1,-0.36324357212507663,3,0,0,0.7941973333232004,0,0.8019273839930534
8673,1.1556808236387959,9,0,2,no,-0.4739046965751902,1,0,unknown,30,may,-0.3975296287780604,1,-1,-0.36324357212507663,3,0,0,0.8013965432392902,0,0.7738476015674928
6092,-0.18734815010062061,3,1,2,no,-0.44476114488095086,0,0,cellular,6,aug,-0.5502108907573524,2,-1,-0.36324357212507663,3,0,0,0.6088081920967617,0,0.5940485047481895
5928,-0.18734815010062061,9,2,2,no,-0.4673939031115835,1,0,unknown,23,may,-0.9045466496904262,1,-1,-0.36324357212507663,3,0,0,0.8778589784176968,0,0.8924619233562707
7867,-1.2785591912638965,7,2,1,no,-0.6230328706701806,1,1,cellular,6,may,0.6424314197978716,5,-1,-0.36324357212507663,3,0,0,0.5865634947744912,0,0.6133165913929897
6030,1.49143806707365,5,1,1,no,0.2909585165066011,0,0,cellular,20,nov,1.7284849248203822,2,-1,-0.36324357212507663,3,0,1,0.0303578291312947,1,0.031499830292638364
10546,0.9878022019213688,4,1,2,no,0.12911879326837855,0,0,telephone,7,aug,-0.31686782999654767,7,-1,-0.36324357212507663,3,0,1,0.47032530543304796,1,0.4707799226661782
2524,0.6520449584865147,4,1,2,no,-0.4735946587912089,0,0,telephone,13,aug,0.7720664535538742,2,101,1.3819516294503482,2,1,1,0.0636883382827319,1,0.06227578002094247
10217,-0.7749233261116153,9,2,2,no,-0.41344732869884265,1,0,cellular,22,aug,-0.3831257361385046,2,-1,-0.36324357212507663,3,0,0,0.7504215050609861,0,0.7705855535159741
9068,0.48416633676908766,9,1,1,no,0.2224401662467406,1,0,cellular,10,jul,-0.1209748900985882,1,-1,-0.36324357212507663,3,0,0,0.719554450492217,0,0.7185776799090111
5828,0.7359842693452282,0,2,1,no,-0.4221283866503182,0,1,cellular,28,jul,-0.492595320199129,3,-1,-0.36324357212507663,3,0,0,0.7441397076785647,0,0.7824234697911848
7453,0.3162877150516606,9,1,1,no,-0.5706364851773462,1,0,cellular,16,jul,-0.29958315882908065,1,-1,-0.36324357212507663,3,0,0,0.7954116762497493,0,0.7935322274482677
486,-1.2785591912638965,7,2,1,no,-0.53250183774765,0,1,cellular,17,jul,0.478227043706935,2,-1,-0.36324357212507663,3,1,1,0.363300263576139,1,0.38449957165631954
579,0.9878022019213688,1,1,0,no,-0.36756173666961484,1,0,cellular,25,jul,0.7029277688840061,5,-1,-0.36324357212507663,3,1,1,0.47958497877658024,1,0.49068758012339597
5065,0.14840909333423352,1,2,0,no,-0.5976097723837166,0,1,cellular,28,jul,0.83544358116792,3,-1,-0.36324357212507663,3,1,1,0.2838437013836935,1,0.32341182455281026
6352,0.23234840419294706,4,1,1,no,-0.3226062579923308,0,1,cellular,29,jan,-0.6740843674575326,2,183,4.436043232207341,0,0,1,0.34212631379510927,1,0.3326916916550987
10211,0.8199235802039417,1,1,1,no,-0.2568782477883017,0,0,cellular,8,aug,-0.3888872931943269,4,-1,-0.36324357212507663,3,0,0,0.5894188578660047,0,0.5906996184813154
7982,0.4002270259103741,0,1,1,no,0.48659235819878205,1,0,telephone,21,nov,-0.5185223269503295,9,-1,-0.36324357212507663,3,0,0,0.8481318484098768,0,0.848167269835381
2734,-0.6909840152529018,4,2,2,no,1.2117707349309708,0,0,cellular,7,oct,-0.492595320199129,1,58,0.945652829056492,0,1,1,0.2469969727377802,1,0.2628561451823731
5276,0.9878022019213688,9,1,1,no,-0.6986820899616104,1,0,unknown,27,may,2.3997063218236847,1,-1,-0.36324357212507663,3,1,1,0.03417456374645145,1,0.03515572471272166
1756,-0.27128746095933415,9,0,1,no,-0.19425061542408528,1,0,cellular,4,may,-0.20451746740801208,3,90,0.07305522826877954,2,1,0,0.7343420448330601,0,0.6844089118582145
3240,-1.1106805695464694,9,2,1,no,-0.4261588778420747,1,0,cellular,18,feb,0.12677206330177235,2,-1,-0.36324357212507663,3,1,0,0.622694337838485,0,0.6458993247436771
4795,2.750527729954353,5,0,1,no,0.7907394242844071,0,0,cellular,19,oct,-0.083524769235743,3,-1,-0.36324357212507663,3,1,1,0.4314878711215163,1,0.41038616639521086
4251,0.4002270259103741,7,1,1,no,-0.4726645454392651,0,0,cellular,30,apr,-0.29958315882908065,1,261,1.8182504298442044,1,1,1,0.27737428716790613,1,0.26965501951532167
10857,0.14840909333423352,6,1,1,no,1.29455082325397,1,0,cellular,6,aug,-0.6712035889296215,2,-1,-0.36324357212507663,3,0,0,0.8612060277642265,0,0.8582338515180997
5151,-1.6143164346987506,3,2,1,no,0.08292316345516944,0,0,cellular,28,jun,-0.008624527510052599,3,-1,-0.36324357212507663,3,1,1,0.401173493014933,1,0.4148199655927223
9135,0.9878022019213688,9,1,3,no,0.22120001511081552,0,0,cellular,10,jul,-0.627991911010954,14,-1,-0.36324357212507663,3,0,0,0.5210586746797629,0,0.5178470576552057
3028,0.7359842693452282,4,1,2,no,1.1097683040011332,1,0,cellular,18,dec,0.09796427802266065,1,182,0.5093540286626357,0,1,1,0.3318536619073478,1,0.3307703702542424
9973,-0.6909840152529018,4,2,2,no,0.35296607330285495,1,0,cellular,18,may,-0.9074274282183373,1,180,0.945652829056492,0,0,0,0.7091170564027072,0,0.7306550176072172
2241,-0.18734815010062061,1,2,2,no,-0.45902288294408927,0,0,cellular,3,jun,0.4811078222348461,1,-1,-0.36324357212507663,3,1,1,0.18126585215947655,1,0.2020855994227705
11093,-0.8588626369703288,10,2,1,no,-0.4091067997231049,1,0,cellular,6,may,-0.5156415484224184,1,-1,-0.36324357212507663,3,0,0,0.8294630662728723,0,0.8447902994286918
10427,0.6520449584865147,1,1,1,no,-0.4301893690338312,0,0,cellular,6,aug,-0.2794177091337025,1,-1,-0.36324357212507663,3,0,0,0.5507602542890451,0,0.5499002823709636
7656,-0.5231053935354747,1,1,0,no,-0.2804411193708781,1,0,unknown,7,may,-0.6020649042597535,1,-1,-0.36324357212507663,3,0,0,0.905764238117471,0,0.9020620934592102
8570,-0.7749233261116153,4,2,2,no,-0.4611931474319581,1,0,cellular,7,may,0.22183775472284092,1,338,0.07305522826877954,1,0,1,0.3871347610422309,1,0.41401827878716446
11005,-0.8588626369703288,1,1,1,no,0.04199817596964189,1,0,cellular,7,may,0.6654776480211609,2,17,0.5093540286626357,0,0,1,0.23997109716279552,1,0.2258255650666946
9163,0.23234840419294706,9,1,2,no,-0.2516076054606201,0,0,cellular,3,jun,-0.6395150251225986,2,-1,-0.36324357212507663,3,0,0,0.6152077665230076,0,0.6042481710567915
3648,0.6520449584865147,0,2,1,no,-0.38306362586867826,0,0,cellular,28,jun,0.23048009030657443,1,-1,-0.36324357212507663,3,1,1,0.29646071751468195,1,0.33770491539501557
4008,-0.5231053935354747,0,2,1,no,-0.3799632480288656,0,0,cellular,24,sep,-0.5732571189806417,2,190,3.999744431813485,1,1,1,0.22551626814626058,1,0.24336177880152232
2118,-0.10340883924190707,9,1,1,no,-0.37717290797303415,0,0,cellular,25,may,0.6914046547723615,7,-1,-0.36324357212507663,3,1,1,0.1768259676656594,1,0.16887283900582972
154,-1.026741258687756,4,1,2,no,-0.37655283240507165,0,0,unknown,28,may,1.6305384548714026,2,-1,-0.36324357212507663,3,1,1,0.035583198730387955,1,0.032031869801397383
6236,0.4002270259103741,4,2,2,no,-0.2900522906742975,1,0,cellular,29,jan,-0.5242838840061519,3,-1,-0.36324357212507663,3,0,0,0.7891440441013597,0,0.8179896548151382
4929,2.246891864802072,5,0,0,no,0.15454189155484263,0,0,cellular,14,sep,0.09220272096683832,2,91,1.3819516294503482,2,1,1,0.27093842190325135,1,0.24889406110055035
6794,-0.01946952838319354,4,0,2,no,-0.03954176121743193,0,0,unknown,16,jun,-0.7547461662390453,4,-1,-0.36324357212507663,3,0,0,0.7143080789016087,0,0.6612220594107804
2560,1.49143806707365,5,0,1,no,-0.4735946587912089,0,0,cellular,19,aug,-0.10657099745903234,1,-1,-0.36324357212507663,3,1,1,0.49929658460768167,1,0.4610734332373855
6764,-0.5231053935354747,9,1,1,no,-0.42770906676198106,1,0,cellular,29,jan,-0.7864347300460682,1,245,0.5093540286626357,0,0,0,0.784497658928988,0,0.7725024577811606
33,-0.10340883924190707,1,1,1,no,-0.4708043187353775,1,0,unknown,9,may,3.802645464916424,2,-1,-0.36324357212507663,3,1,1,0.0035965064712832895,1,0.0035176419684713744
6571,-1.5303771238400372,8,2,1,no,2.1595562405617112,0,0,cellular,25,aug,-0.6164687968993092,2,-1,-0.36324357212507663,3,0,0,0.581962126187523,0,0.5932751184516658
7634,-0.6909840152529018,1,2,0,yes,-0.4785552633349092,0,1,cellular,7,jul,-0.13249800421023286,2,-1,-0.36324357212507663,3,0,0,0.6876353279164922,0,0.7165830935233797
10266,-0.6909840152529018,9,1,1,no,-0.4739046965751902,0,0,cellular,19,aug,-0.8469310791322028,3,-1,-0.36324357212507663,3,0,0,0.7638240460047252,0,0.7472277588814569
2140,1.5753773779323637,5,1,2,no,-0.21161273132703637,0,0,telephone,26,may,2.8058960942591593,1,-1,-0.36324357212507663,3,1,1,0.003938450129450266,1,0.0040896142789681456
487,0.06446978247551999,4,1,2,no,-0.4726645454392651,1,0,cellular,17,jul,1.2185871253801053,1,-1,-0.36324357212507663,3,1,1,0.1883700120588072,1,0.18435126674374547
9641,1.1556808236387959,4,0,2,no,2.02003923777014,1,0,cellular,11,may,-0.5674955619248194,5,333,7.92643363535819,1,0,1,0.16320031690096715,1,0.1364695896679331
5608,-0.5231053935354747,1,1,1,no,-0.43483993579355024,1,0,cellular,16,apr,0.2880956608647978,1,-1,-0.36324357212507663,3,0,0,0.6180431687278016,0,0.6063749300275422
6392,1.49143806707365,5,1,1,no,0.23639186652589772,0,1,cellular,14,jul,-0.7057729312645555,3,-1,-0.36324357212507663,3,0,0,0.8079703503115847,0,0.8161401767823653
3306,-0.18734815010062061,7,1,1,no,-0.4574726940241829,0,0,unknown,5,mar,-0.33127172263610355,1,394,0.07305522826877954,0,1,1,0.36987075624479016,1,0.3546306684448386
11098,0.4002270259103741,4,1,1,no,-0.4673939031115835,1,0,cellular,7,may,-0.714415266848289,1,338,0.5093540286626357,0,0,0,0.7645507871402142,0,0.7626008204418508
8548,-0.9428019478290424,9,2,1,no,-0.4280191045459623,1,1,cellular,15,may,-0.7403422735994896,5,-1,-0.36324357212507663,3,0,0,0.9353694331225162,0,0.9425887782903067
6591,1.5753773779323637,5,1,0,no,-0.45189201391252004,0,0,cellular,10,jul,-0.7230576024320226,3,-1,-0.36324357212507663,3,0,0,0.7545913552195797,0,0.7639939538717041
9798,0.23234840419294706,1,1,1,no,0.4748109224074938,1,0,cellular,20,apr,-0.8210040723810023,2,151,0.945652829056492,0,0,0,0.7611312364464196,0,0.7570618280990569
1278,-1.2785591912638965,0,2,1,no,0.30398010343381443,0,0,cellular,19,feb,0.8123973529446306,3,-1,-0.36324357212507663,3,1,1,0.1381196658614745,1,0.14781202211913458
9203,1.4074987562149366,5,2,0,no,1.5630435441817492,0,0,cellular,21,jul,-0.7662692803506901,3,-1,-0.36324357212507663,3,0,0,0.6841388046661309,0,0.7310192110743214
8576,-0.4391660826767612,4,2,2,no,-0.4739046965751902,0,1,cellular,18,nov,-0.20739824593592326,1,96,1.3819516294503482,0,0,1,0.2933783975599449,1,0.3187812848284154
6632,0.9878022019213688,6,1,1,no,-0.3083445199291924,1,0,cellular,29,jul,-0.7403422735994896,4,-1,-0.36324357212507663,3,0,0,0.8894267492936593,0,0.8922397513517737
10864,-0.4391660826767612,1,1,1,no,1.6030384183153328,1,0,cellular,20,apr,-0.492595320199129,3,-1,-0.36324357212507663,3,0,0,0.8293564277877579,0,0.8217618385456011
4340,1.2396201344975095,4,1,0,no,-0.2041718245114859,0,0,cellular,16,nov,-0.33127172263610355,1,-1,-0.36324357212507663,3,1,0,0.6105458631545697,0,0.6183773137673914
124,-0.6909840152529018,1,1,1,no,-0.4739046965751902,1,0,unknown,21,may,0.42925380873244506,3,-1,-0.36324357212507663,3,1,0,0.5627612756636209,0,0.5483423708537213
4127,0.06446978247551999,4,1,3,no,-0.0029573027076421512,0,0,cellular,19,jul,-0.29958315882908065,1,-1,-0.36324357212507663,3,1,1,0.4173884456015716,1,0.40338913900550666
10045,-0.9428019478290424,6,2,1,no,-0.3870941170604348,0,0,telephone,5,may,-0.8066001797414464,3,-1,-0.36324357212507663,3,0,0,0.7222515364366684,0,0.7403120956184941
7411,1.1556808236387959,10,1,0,no,-0.09534856233406039,0,1,cellular,8,jul,-0.7605077232948677,1,-1,-0.36324357212507663,3,0,0,0.8567094492165324,0,0.8612328779038078
1852,-1.5303771238400372,9,2,1,no,-0.4726645454392651,1,0,cellular,8,may,1.126402212486948,1,-1,-0.36324357212507663,3,1,1,0.23205775136714946,1,0.24611587368725563
8767,0.23234840419294706,1,2,1,no,-0.6087711326070423,1,0,unknown,27,may,-0.6654420318737991,2,-1,-0.36324357212507663,3,0,0,0.8712120414875173,0,0.8906977598607834
10087,1.49143806707365,6,1,2,no,-0.41654770653865536,0,0,cellular,4,feb,-0.2563714809104131,1,-1,-0.36324357212507663,3,0,1,0.4462903520745619,1,0.4537140479876748
10033,-1.2785591912638965,7,2,1,no,-0.370042038941465,0,0,telephone,29,jan,0.06051415715981546,2,-1,-0.36324357212507663,3,0,1,0.3684986996255042,1,0.3854834550679216
1568,-0.6909840152529018,4,2,2,no,1.63652249898531,0,0,cellular,20,apr,-0.6020649042597535,1,-1,-0.36324357212507663,3,1,0,0.5268232223284043,0,0.5500254879670006
7237,0.06446978247551999,6,1,2,no,0.12508830207662205,1,0,unknown,16,may,-0.5185223269503295,32,-1,-0.36324357212507663,3,0,0,0.8096829777421797,0,0.8045900033040402
7384,-0.3552267718180477,10,1,1,no,-0.3315973537277876,0,0,cellular,20,nov,-0.7576269447669566,4,-1,-0.36324357212507663,3,0,0,0.724650467516785,0,0.709940660398341
6690,0.9878022019213688,1,1,1,no,1.2933106721180447,1,0,unknown,14,may,-0.7921962871018906,1,-1,-0.36324357212507663,3,0,0,0.8855276556721567,0,0.8884408363745562
10600,0.14840909333423352,4,1,2,no,-0.4739046965751902,1,0,cellular,7,may,-0.3802449576105934,3,293,1.8182504298442044,0,0,1,0.4848303296338151,1,0.4751716916866774
6427,-0.4391660826767612,0,1,1,no,-0.45065186277659497,1,0,unknown,4,jul,-0.9218313208578932,4,-1,-0.36324357212507663,3,0,0,0.9298800291958291,0,0.9269486762712968
5010,-1.3624985021226101,9,2,1,no,1.7282936830437656,1,0,cellular,28,may,-0.5300454410619742,3,10,0.07305522826877954,0,1,0,0.6429291014508833,0,0.6587421784280608
10452,0.23234840419294706,2,1,1,no,-0.25935855006015185,0,0,unknown,18,jun,-0.8613349717717587,4,-1,-0.36324357212507663,3,0,0,0.7692706901440831,0,0.7639664421554182
3505,-0.6070447043941882,9,1,1,no,-0.43266967130568135,0,0,cellular,12,may,-0.5790186760364641,2,181,0.945652829056492,2,1,0,0.5150497434103367,1,0.49181761165483384
8375,-0.18734815010062061,10,2,1,no,0.34614524205526703,1,0,unknown,21,may,-0.09504788334738767,3,-1,-0.36324357212507663,3,0,0,0.6725592091138446,0,0.7042959258082784
6544,-0.27128746095933415,7,2,1,no,-0.4739046965751902,1,0,unknown,27,may,-0.59342256867602,2,-1,-0.36324357212507663,3,0,0,0.8488329033685122,0,0.8670566820640374
7839,-0.9428019478290424,7,2,0,no,1.3075724101811832,1,0,telephone,20,nov,-0.7115344883203778,2,-1,-0.36324357212507663,3,0,0,0.8826130068822676,0,0.8937930307418354
4214,-0.6909840152529018,4,2,2,no,-0.44693140936881975,0,0,cellular,12,aug,1.7457695959878492,1,-1,-0.36324357212507663,3,1,1,0.02401678446190325,1,0.026559040510433896
4656,1.5753773779323637,5,1,2,no,0.31886191706491535,1,0,cellular,2,feb,0.12389128477386117,1,-1,-0.36324357212507663,3,1,0,0.5570153654893955,0,0.5702924570902165
7800,-0.10340883924190707,7,0,0,no,-0.4726645454392651,1,0,cellular,7,may,-0.5790186760364641,2,-1,-0.36324357212507663,3,0,0,0.9117062568114569,0,0.8924908306173606
3899,0.9038628910626553,6,1,2,no,0.7699668927576622,0,0,cellular,31,aug,0.7547817823864071,3,92,1.8182504298442044,1,1,1,0.03873968181098941,1,0.037975787253683335
598,-0.5231053935354747,6,1,1,no,1.2663373849116741,1,0,cellular,28,jul,0.9420323867006332,3,-1,-0.36324357212507663,3,1,1,0.2848494140398652,1,0.27254016415018323
1540,-0.01946952838319354,9,1,1,no,0.767486590485812,0,0,cellular,17,apr,-0.1670673465451669,2,-1,-0.36324357212507663,3,1,1,0.45122599703606603,1,0.4374196846269278
2774,1.659316688791077,4,1,2,no,-0.4739046965751902,0,0,cellular,16,oct,-0.679845924513355,2,-1,-0.36324357212507663,3,1,0,0.6316506412960736,0,0.6413351707587471
7044,0.23234840419294706,0,1,1,no,-0.15084532566670758,1,0,cellular,18,may,-0.679845924513355,1,-1,-0.36324357212507663,3,0,0,0.8896257833229462,0,0.8889392696110902
7474,-0.6070447043941882,1,1,0,no,-0.39112460825219125,1,0,unknown,7,may,-0.02878997720543078,1,-1,-0.36324357212507663,3,0,0,0.7840596095066291,0,0.7760853177540293
1126,-1.026741258687756,0,2,1,no,-0.15549589242642664,1,0,cellular,2,feb,-0.561734004868997,1,-1,-0.36324357212507663,3,1,0,0.8545633129054119,0,0.8682150598477805
5118,-0.8588626369703288,9,2,2,no,-0.20045137110371067,0,0,cellular,4,sep,-0.22756369563130144,1,93,0.07305522826877954,2,1,1,0.3242832091027724,1,0.34228629472768335
10974,-0.01946952838319354,10,1,0,no,-0.41716778210661787,1,0,cellular,29,jul,-0.29094082324534715,1,-1,-0.36324357212507663,3,0,0,0.8309805749076246,0,0.8275111784263942
7262,-0.01946952838319354,1,1,1,no,-0.3635312454778583,1,0,cellular,14,may,-0.8123617367972688,5,-1,-0.36324357212507663,3,0,0,0.9125466319320203,0,0.910791036351061
5731,0.9878022019213688,0,1,0,no,-0.40321608182746077,1,0,unknown,16,may,-0.7921962871018906,1,-1,-0.36324357212507663,3,0,0,0.9257569700889623,0,0.9287625096314176
9127,0.06446978247551999,1,2,0,no,-0.4453812204489134,0,0,cellular,30,jul,-0.8238848509089134,2,-1,-0.36324357212507663,3,0,0,0.7777344197244594,0,0.8046839149148253
1308,-0.6070447043941882,1,2,1,no,-0.4072465730192173,0,0,cellular,3,mar,-0.0633593195403648,3,-1,-0.36324357212507663,3,1,1,0.42918223276971734,1,0.4582738166092436
5422,1.323559445356223,2,0,2,no,-0.2032417111595421,0,0,unknown,17,jun,0.19879152649955156,3,-1,-0.36324357212507663,3,0,1,0.3155736150019074,1,0.28053709634241764
10782,0.14840909333423352,1,1,1,no,-0.21564322251879287,0,0,cellular,17,jul,-0.6222303539551316,1,-1,-0.36324357212507663,3,0,0,0.6906917294567467,0,0.683570865328592
1788,-0.18734815010062061,1,1,1,no,-0.3929848349560789,0,0,cellular,4,may,1.3511029376640191,4,-1,-0.36324357212507663,3,1,1,0.07114572391914098,1,0.06792301879898754
5112,-1.3624985021226101,8,2,1,no,-0.37128219007739005,0,0,telephone,26,aug,-0.5818994545643752,4,-1,-0.36324357212507663,3,1,0,0.6377986830804531,0,0.6528535628464998
5998,0.8199235802039417,3,1,3,no,0.2506536045890361,1,0,cellular,27,may,-0.6884882600970885,2,41,1.8182504298442044,2,0,0,0.6318271040661808,0,0.6302945250450658
4821,-1.194619880405183,9,2,2,no,0.9711814145615059,0,0,cellular,8,apr,-0.7432230521274007,1,-1,-0.36324357212507663,3,1,0,0.598602130150115,0,0.6131660680058092
